,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
4762,"('negative_0.01_75', 'negative_0.01_88')",negative_0.01_75,negative_0.01_88,0.7919839679358718,0.86879325910322,7,0.019892353333950896,0.012875075257884339,1.5450281210410302,0.5334850462787414,0.9889560029433667,0.9801076466660491
4763,"('negative_0.01_75', 'negative_0.01_89')",negative_0.01_75,negative_0.01_89,0.7985971943887775,0.8919650917845321,7,0.016199957779847285,0.015417780391789426,1.0507321656024105,0.36280886435598925,0.9893476850413091,0.9838000422201527
4764,"('negative_0.01_75', 'negative_0.01_90')",negative_0.01_75,negative_0.01_90,0.7960921843687375,0.8712007222389407,7,0.019504824738309834,0.0125474387146296,1.5544865515516182,0.5367509617465228,0.9891996853260008,0.9804951752616902
4765,"('negative_0.01_75', 'negative_0.01_91')",negative_0.01_75,negative_0.01_91,0.8112224448897796,0.9037014745711708,7,0.014361053521239175,0.015084297910673228,0.9520531619226172,0.3287358451481683,0.9900869387882605,0.9856389464787608
4766,"('negative_0.01_75', 'negative_0.01_92')",negative_0.01_75,negative_0.01_92,0.8020040080160321,0.8781221787541378,7,0.018395770721548632,0.012632884117538934,1.4561813874322462,0.5028070261537353,0.9895482566946295,0.9816042292784514
4767,"('negative_0.01_75', 'negative_0.01_93')",negative_0.01_75,negative_0.01_93,0.7967935871743487,0.891664158892567,7,0.016247381257859628,0.01568309711734528,1.0359804021037566,0.3577152061075752,0.9892411699034432,0.9837526187421404
4768,"('negative_0.01_75', 'negative_0.01_94')",negative_0.01_75,negative_0.01_94,0.7967935871743487,0.878724044538068,7,0.018299685730661985,0.013630792644542922,1.3425254281150152,0.46356259177065545,0.9892411699034432,0.981700314269338
4769,"('negative_0.01_75', 'negative_0.01_95')",negative_0.01_75,negative_0.01_95,0.8050100200400802,0.8811315076737888,7,0.017915908985442153,0.012594744970220728,1.4224908108741299,0.49117395711797307,0.9897245589694872,0.9820840910145578
4770,"('negative_0.01_75', 'negative_0.01_96')",negative_0.01_75,negative_0.01_96,0.7882765531062125,0.882034306349684,7,0.017772224395084302,0.015643331937122418,1.136089451180788,0.39228200780681916,0.9887350588258199,0.9822277756049157
4771,"('negative_0.01_75', 'negative_0.01_97')",negative_0.01_75,negative_0.01_97,0.8028056112224449,0.8808305747818237,7,0.017963831890842497,0.012926526876867128,1.389687428182272,0.4798472285651791,0.9895953320895444,0.9820361681091575
4772,"('negative_0.01_75', 'negative_0.01_98')",negative_0.01_75,negative_0.01_98,0.7952905811623247,0.8829371050255793,7,0.017628665807021382,0.014562893260925414,1.210519468292879,0.4179820585585277,0.9891522317347174,0.9823713341929786
4773,"('negative_0.01_75', 'negative_0.01_99')",negative_0.01_75,negative_0.01_99,0.8147294589178357,0.8880529641889858,7,0.016817535679055307,0.012029519535752708,1.3980222259976574,0.48272516323685927,0.99029034261578,0.9831824643209447
4774,"('negative_0.01_76', 'negative_0.01_77')",negative_0.01_76,negative_0.01_77,0.8070140280561122,0.8772193800782425,7,0.01854000410266099,0.011626236255583677,1.5946694781603865,0.5506257839387881,0.9898417458299844,0.981459995897339
4775,"('negative_0.01_76', 'negative_0.01_78')",negative_0.01_76,negative_0.01_78,0.7749498997995992,0.8570568763165815,7,0.021794840636028545,0.013972257277080735,1.5598653963937175,0.5386082310417769,0.9879325975885705,0.9782051593639715
4776,"('negative_0.01_76', 'negative_0.01_79')",negative_0.01_76,negative_0.01_79,0.7753507014028056,0.8669876617514294,7,0.020183604285239798,0.015512266819143306,1.3011382875603783,0.4492719647630006,0.9879569228158853,0.9798163957147602
4777,"('negative_0.01_76', 'negative_0.01_80')",negative_0.01_76,negative_0.01_80,0.8113226452905812,0.879024977430033,7,0.018251664387235578,0.011176562128050849,1.633030280521386,0.5638714421531243,0.9900927619384848,0.9817483356127644
4778,"('negative_0.01_76', 'negative_0.01_81')",negative_0.01_76,negative_0.01_81,0.7840681362725451,0.8486307553415589,7,0.023174548603410283,0.010979894239567023,2.110634956746554,0.7287842675761644,0.988483054897132,0.9768254513965897
4779,"('negative_0.01_76', 'negative_0.01_82')",negative_0.01_76,negative_0.01_82,0.7955911823647295,0.8630755341558832,7,0.0208164358832561,0.011322873232260666,1.8384411320570795,0.6347980590510992,0.9891700321673953,0.9791835641167439
4780,"('negative_0.01_76', 'negative_0.01_83')",negative_0.01_76,negative_0.01_83,0.7749498997995992,0.8618718025880229,7,0.02101164794860766,0.014755449964501621,1.423992355309874,0.4916924276182076,0.9879325975885705,0.9789883520513923
4781,"('negative_0.01_76', 'negative_0.01_84')",negative_0.01_76,negative_0.01_84,0.7894789579158317,0.878724044538068,7,0.018299685730661985,0.014905381253500494,1.2277234254819445,0.42392243839511085,0.9888068246172381,0.981700314269338
4782,"('negative_0.01_76', 'negative_0.01_85')",negative_0.01_76,negative_0.01_85,0.7984969939879759,0.8808305747818237,7,0.017963831890842497,0.013671264845747988,1.3139846307951217,0.45370769762880886,0.9893417735470074,0.9820361681091575
4783,"('negative_0.01_76', 'negative_0.01_86')",negative_0.01_76,negative_0.01_86,0.8012024048096192,0.8705988564550106,7,0.01960162075129046,0.011565448690219027,1.6948430861889237,0.5852148772939333,0.9895011364670651,0.9803983792487095
4784,"('negative_0.01_76', 'negative_0.01_87')",negative_0.01_76,negative_0.01_87,0.8084168336673346,0.8844417694854048,7,0.017389680849419165,0.012535905911189027,1.3871898028444725,0.4789848198162528,0.9899236118455401,0.9826103191505808
4785,"('negative_0.01_76', 'negative_0.01_88')",negative_0.01_76,negative_0.01_88,0.7866733466933867,0.8594643394523022,7,0.02140277418801184,0.01229386311928915,1.7409315509972412,0.6011288315102582,0.9886392087564898,0.9785972258119882
4786,"('negative_0.01_76', 'negative_0.01_89')",negative_0.01_76,negative_0.01_89,0.8045090180360721,0.8862473668371953,7,0.017103358479599096,0.013493513694294301,1.26752444671481,0.4376653919149792,0.9896952188438273,0.9828966415204009
4787,"('negative_0.01_76', 'negative_0.01_90')",negative_0.01_76,negative_0.01_90,0.7922845691382766,0.8615708696960578,7,0.021060487477757017,0.011654504268055699,1.8070684941514465,0.6239653544827864,0.9889738741352202,0.978939512522243
4788,"('negative_0.01_76', 'negative_0.01_91')",negative_0.01_76,negative_0.01_91,0.81312625250501,0.8940716220282877,7,0.01586837689370979,0.013251910697914537,1.1974406751931257,0.4134660627348461,0.990197461686582,0.9841316231062902
4789,"('negative_0.01_76', 'negative_0.01_92')",negative_0.01_76,negative_0.01_92,0.7845691382765531,0.8645801986157087,7,0.02057274870823489,0.013493553453110096,1.5246353586343948,0.5264435991697237,0.9885131228237762,0.9794272512917651
4790,"('negative_0.01_76', 'negative_0.01_93')",negative_0.01_76,negative_0.01_93,0.794689378757515,0.8847427023773698,7,0.017341925681824133,0.014954184094908674,1.1596704689310595,0.40042433232148694,0.9891166116378929,0.9826580743181759
4791,"('negative_0.01_76', 'negative_0.01_94')",negative_0.01_76,negative_0.01_94,0.7829659318637274,0.8696960577791153,7,0.019746922371495,0.01460160002365174,1.3523807212571803,0.46696554052377975,0.9884168409983233,0.980253077628505
4792,"('negative_0.01_76', 'negative_0.01_95')",negative_0.01_76,negative_0.01_95,0.7912825651302605,0.8712007222389407,7,0.019504824738309834,0.013385022868003138,1.4572126570613537,0.5031631147700638,0.988914278360315,0.9804951752616902
4793,"('negative_0.01_76', 'negative_0.01_96')",negative_0.01_76,negative_0.01_96,0.7793587174348697,0.865783930183569,7,0.020378060559136935,0.014607272857935616,1.3950626347111914,0.4817032415818912,0.9881995185768607,0.9796219394408631
4794,"('negative_0.01_76', 'negative_0.01_97')",negative_0.01_76,negative_0.01_97,0.8015030060120241,0.8748119169425218,7,0.0189252494197254,0.01218990064154668,1.552535166301743,0.5360771650458933,0.9895188118117838,0.9810747505802746
4795,"('negative_0.01_76', 'negative_0.01_98')",negative_0.01_76,negative_0.01_98,0.7913827655310621,0.8712007222389407,7,0.019504824738309834,0.013367528744171686,1.459119715513164,0.5038216058049939,0.9889202411710964,0.9804951752616902
4796,"('negative_0.01_76', 'negative_0.01_99')",negative_0.01_76,negative_0.01_99,0.8117234468937876,0.8781221787541378,7,0.018395770721548632,0.01096397425043738,1.6778378260797884,0.5793431058661153,0.9901160476921615,0.9816042292784514
4797,"('negative_0.01_77', 'negative_0.01_78')",negative_0.01_77,negative_0.01_78,0.7864729458917835,0.8516400842612097,7,0.02268045328179591,0.011051353662738794,2.0522782976592517,0.708634210402522,0.9886272144196148,0.9773195467182041
4798,"('negative_0.01_77', 'negative_0.01_79')",negative_0.01_77,negative_0.01_79,0.7906813627254509,0.8645801986157087,7,0.02057274870823489,0.012422103534041828,1.656140496000282,0.5718512026548058,0.9888784863870307,0.9794272512917651
4799,"('negative_0.01_77', 'negative_0.01_80')",negative_0.01_77,negative_0.01_80,0.8240480961923847,0.8799277761059284,7,0.018107684857503248,0.009160270800635417,1.9767630511804497,0.6825594391968369,0.990826790985335,0.9818923151424968
4800,"('negative_0.01_77', 'negative_0.01_81')",negative_0.01_77,negative_0.01_81,0.8108216432865731,0.8507372855853145,7,0.02282852453624673,0.006685344697848428,3.4147116667886594,1.1790708445862188,0.9900636393351873,0.9771714754637533
4801,"('negative_0.01_77', 'negative_0.01_82')",negative_0.01_77,negative_0.01_82,0.8026052104208417,0.8555522118567559,7,0.022040361796083263,0.00888455988921133,2.480748857672426,0.856581444129044,0.9895835674390948,0.9779596382039167
4802,"('negative_0.01_77', 'negative_0.01_83')",negative_0.01_77,negative_0.01_83,0.7942885771543087,0.8639783328317785,7,0.02067017992336173,0.011695667996625025,1.7673364128775242,0.6102462053433604,0.9890928506459448,0.9793298200766383
4803,"('negative_0.01_77', 'negative_0.01_84')",negative_0.01_77,negative_0.01_84,0.8048096192384769,0.8742100511585916,7,0.019021702724401512,0.011523432997904925,1.6506975593002404,0.5699718029870785,0.9897128250066424,0.9809782972755985
4804,"('negative_0.01_77', 'negative_0.01_85')",negative_0.01_77,negative_0.01_85,0.8164328657314629,0.8778212458621727,7,0.018443834386959845,0.010113415920861568,1.8236997797069345,0.6297079956835604,0.9903888380723396,0.9815561656130402
4805,"('negative_0.01_77', 'negative_0.01_86')",negative_0.01_77,negative_0.01_86,0.8169338677354709,0.8696960577791153,7,0.019746922371495,0.00872518983361692,2.26320833678746,0.7814665557517237,0.9904177700787039,0.980253077628505
4806,"('negative_0.01_77', 'negative_0.01_87')",negative_0.01_77,negative_0.01_87,0.8235470941883768,0.881733373457719,7,0.017820105246451168,0.009532357915528089,1.8694330830174184,0.6454993156607229,0.9907980969839956,0.9821798947535488
4807,"('negative_0.01_77', 'negative_0.01_88')",negative_0.01_77,negative_0.01_88,0.7978957915831664,0.8516400842612097,7,0.02268045328179591,0.009058834070568622,2.503683487865482,0.8645005765275431,0.9893062897380225,0.9773195467182041
4808,"('negative_0.01_77', 'negative_0.01_89')",negative_0.01_77,negative_0.01_89,0.8120240480961923,0.882034306349684,7,0.017772224395084302,0.011536178437158484,1.5405642771473844,0.5319437190150161,0.9901335048224572,0.9822277756049157
4809,"('negative_0.01_77', 'negative_0.01_90')",negative_0.01_77,negative_0.01_90,0.8031062124248497,0.8582606078844418,7,0.02159868957994715,0.009239838674918288,2.33756132978568,0.8071400107331721,0.9896129738220582,0.9784013104200528
4810,"('negative_0.01_77', 'negative_0.01_91')",negative_0.01_77,negative_0.01_91,0.8164328657314629,0.8889557628648811,7,0.016674811027861502,0.011882439279959911,1.4033154838825113,0.4845528800849927,0.9903888380723396,0.9833251889721385
4811,"('negative_0.01_77', 'negative_0.01_92')",negative_0.01_77,negative_0.01_92,0.8092184368737475,0.8684923262112549,7,0.019940859107298814,0.009847371973163987,2.024992979004099,0.6992128223467068,0.989970331702665,0.9800591408927012
4812,"('negative_0.01_77', 'negative_0.01_93')",negative_0.01_77,negative_0.01_93,0.8133266533066132,0.8805296418898586,7,0.018011768832044694,0.011074339473271522,1.6264418185406913,0.5615965023660683,0.9902090813359109,0.9819882311679553
4813,"('negative_0.01_77', 'negative_0.01_94')",negative_0.01_77,negative_0.01_94,0.805811623246493,0.8663857959674992,7,0.020280803475189346,0.010091996948861426,2.0095927077621063,0.6938952398999201,0.9897714670179005,0.9797191965248107
4814,"('negative_0.01_77', 'negative_0.01_95')",negative_0.01_77,negative_0.01_95,0.8135270541082165,0.8666867288594643,7,0.020232196648131806,0.008819739588675879,2.2939675763339964,0.7920874590929046,0.9902206982588545,0.9797678033518682
4815,"('negative_0.01_77', 'negative_0.01_96')",negative_0.01_77,negative_0.01_96,0.8012024048096192,0.8681913933192899,7,0.019989379289015785,0.011177690152493702,1.7883282696431004,0.6174945146301288,0.9895011364670651,0.9800106207109842
4816,"('negative_0.01_77', 'negative_0.01_97')",negative_0.01_77,negative_0.01_97,0.8124248496993988,0.8666867288594643,7,0.020232196648131806,0.00900777533346131,2.2460814018057245,0.7755527710270887,0.9901567714246959,0.9797678033518682
4817,"('negative_0.01_77', 'negative_0.01_98')",negative_0.01_77,negative_0.01_98,0.8097194388777555,0.8693951248871502,7,0.01979538497530242,0.009907058017440296,1.9981093217032548,0.6899301245343077,0.9899995092359766,0.9802046150246976
4818,"('negative_0.01_77', 'negative_0.01_99')",negative_0.01_77,negative_0.01_99,0.824749498997996,0.8775203129702076,7,0.01849191217766477,0.00865780692986906,2.1358656213351757,0.7374962010888275,0.9908669346872482,0.9815080878223352
4819,"('negative_0.01_78', 'negative_0.01_79')",negative_0.01_78,negative_0.01_79,0.7514028056112224,0.8414083659343966,7,0.024366533073309937,0.01564162008461656,1.557801106374798,0.5378954492863652,0.9864820370275428,0.9756334669266901
4820,"('negative_0.01_78', 'negative_0.01_80')",negative_0.01_78,negative_0.01_80,0.7872745490981964,0.8609690039121276,7,0.021158210417766443,0.01243296403455707,1.7017832882776625,0.5876112699434081,0.988675174315059,0.9788417895822336
4821,"('negative_0.01_78', 'negative_0.01_81')",negative_0.01_78,negative_0.01_81,0.7738476953907816,0.8317785133915137,7,0.02596956287179053,0.00999357170478421,2.598626761176703,0.8972836798681889,0.9878656413804436,0.9740304371282095
4822,"('negative_0.01_78', 'negative_0.01_82')",negative_0.01_78,negative_0.01_82,0.7741482965931864,0.8380981041227806,7,0.024915792592514086,0.010993853716409596,2.26633837735392,0.7825473320908154,0.9878839111674602,0.9750842074074859
4823,"('negative_0.01_78', 'negative_0.01_83')",negative_0.01_78,negative_0.01_83,0.7520040080160321,0.8465242250978032,7,0.023521309676845736,0.016377153104172426,1.436227012547937,0.49591695052103657,0.9865196079943317,0.9764786903231543
4824,"('negative_0.01_78', 'negative_0.01_84')",negative_0.01_78,negative_0.01_84,0.7600200400801603,0.852542882937105,7,0.022532516508555478,0.01591054450208451,1.4162002127333475,0.48900186717698546,0.9870178391521592,0.9774674834914445
4825,"('negative_0.01_78', 'negative_0.01_85')",negative_0.01_78,negative_0.01_85,0.7806613226452905,0.8552512789647908,7,0.022089510436553828,0.012665572571746386,1.7440593633982096,0.6022088384827898,0.9882781064149724,0.9779104895634462
4826,"('negative_0.01_78', 'negative_0.01_86')",negative_0.01_78,negative_0.01_86,0.7854709418837675,0.8522419500451399,7,0.02258181384028013,0.011325956595821807,1.9938107345926661,0.6884458590297546,0.98856719903993,0.9774181861597199
4827,"('negative_0.01_78', 'negative_0.01_87')",negative_0.01_78,negative_0.01_87,0.7908817635270541,0.8642792657237436,7,0.020621457046258618,0.012338386049055572,1.6713253227991731,0.5770943939710149,0.9888904199238061,0.9793785429537414
4828,"('negative_0.01_78', 'negative_0.01_88')",negative_0.01_78,negative_0.01_88,0.769939879759519,0.8402046343665363,7,0.02456604915309457,0.012094058513855921,2.0312494044038023,0.7013731127313577,0.9876275170975313,0.9754339508469054
4829,"('negative_0.01_78', 'negative_0.01_89')",negative_0.01_78,negative_0.01_89,0.781062124248497,0.8600662052362323,7,0.02130490467456425,0.013379398305669254,1.5923664269369064,0.54983055997373,0.9883022621641719,0.9786950953254357
4830,"('negative_0.01_78', 'negative_0.01_90')",negative_0.01_78,negative_0.01_90,0.7658316633266533,0.8399037014745712,7,0.024615966453184868,0.012780133533486615,1.9261118351139213,0.6650700058465109,0.9873759369904509,0.9753840335468151
4831,"('negative_0.01_78', 'negative_0.01_91')",negative_0.01_78,negative_0.01_91,0.7874749498997996,0.8739091182666265,7,0.019069950722963802,0.014486084784512632,1.3164323560602016,0.4545528763077826,0.9886871570220485,0.9809300492770362
